code_marca_modelo,codeFipe,ano_modelo
23_1209,004078-9,1992-3
23_1210,004188-2,1998-1
23_1210,004188-2,1997-1
23_1210,004188-2,1996-1
23_1210,004188-2,1995-1
23_1210,004188-2,1994-1
23_1210,004188-2,1993-1
23_1210,004188-2,1992-1
23_1211,004079-7,1996-3
23_1211,004079-7,1995-3
23_1211,004079-7,1994-3
23_1212,004189-0,1996-1
23_1212,004189-0,1995-1
23_1213,004068-1,1996-1
23_1213,004068-1,1995-1
23_1213,004068-1,1994-1
23_1214,004067-3,2004-1
23_1214,004067-3,2003-1
23_1214,004067-3,2002-1
23_1214,004067-3,2001-1
23_1214,004067-3,2000-1
23_1214,004067-3,1999-1
23_1214,004067-3,1998-1
23_1214,004067-3,1997-1
23_1214,004067-3,1996-1
23_1215,004295-1,2005-1
23_1216,004296-0,2005-1
23_1217,004298-6,2005-1
23_1218,004297-8,2005-1
23_1219,004299-4,2005-1
23_1220,004243-9,2005-1
23_1220,004243-9,2004-1
23_1221,004065-7,2003-1
23_1221,004065-7,2002-1
23_1221,004065-7,2001-1
23_1221,004065-7,2000-1
23_1221,004065-7,1999-1
23_1221,004065-7,1998-1
23_1221,004065-7,1997-1
23_1222,004181-5,2001-1
23_1222,004181-5,2000-1
23_1223,004182-3,2002-1
23_1223,004182-3,2001-1
23_1223,004182-3,2000-1
23_1223,004182-3,1999-1
23_1224,004066-5,2004-1
23_1224,004066-5,2003-1
23_1224,004066-5,2002-1
23_1224,004066-5,2001-1
23_1224,004066-5,2000-1
23_1224,004066-5,1999-1
23_1224,004066-5,1998-1
23_1224,004066-5,1997-1
23_1224,004066-5,1996-1
23_1224,004066-5,1995-1
23_1224,004066-5,1994-1
23_1225,004069-0,1996-1
23_1225,004069-0,1995-1
23_1225,004069-0,1994-1
23_1226,004070-3,1995-1
23_1226,004070-3,1994-1
23_1226,004070-3,1993-1
23_1226,004070-3,1992-1
23_1226,004070-3,1991-1
23_1226,004070-3,1990-1
23_1226,004070-3,1989-1
23_1226,004070-3,1988-1
23_1226,004070-3,1987-1
23_1226,004070-3,1986-1
23_1226,004070-3,1985-1
23_1227,004071-1,1996-3
23_1227,004071-1,1995-3
23_1227,004071-1,1994-3
23_1227,004071-1,1993-3
23_1227,004071-1,1992-3
23_1227,004071-1,1991-3
23_1227,004071-1,1990-3
23_1227,004071-1,1989-3
23_1227,004071-1,1988-3
23_1227,004071-1,1987-3
23_1228,004211-0,2004-1
23_1228,004211-0,2003-1
23_1228,004211-0,2002-1
23_1228,004211-0,2001-1
23_1229,004212-9,2004-1
23_1229,004212-9,2003-1
23_1229,004212-9,2002-1
23_1229,004212-9,2001-1
23_1230,004222-6,2005-1
23_1230,004222-6,2004-1
23_1230,004222-6,2003-1
23_1230,004222-6,2002-1
23_1231,004245-5,2012-1
23_1231,004245-5,2011-1
23_1231,004245-5,2010-1
23_1231,004245-5,2009-1
23_1231,004245-5,2008-1
23_1231,004245-5,2007-1
23_1231,004245-5,2006-1
23_1231,004245-5,2005-1
23_1232,004247-1,2012-1
23_1232,004247-1,2011-1
23_1232,004247-1,2010-1
23_1232,004247-1,2009-1
23_1232,004247-1,2008-1
23_1232,004247-1,2007-1
23_1232,004247-1,2006-1
23_1232,004247-1,2005-1
23_1233,004250-1,2005-1
23_1234,004246-3,2010-1
23_1234,004246-3,2009-1
23_1234,004246-3,2008-1
23_1234,004246-3,2007-1
23_1234,004246-3,2006-1
23_1234,004246-3,2005-1
23_1235,004251-0,2005-1
23_1236,004249-8,2012-1
23_1236,004249-8,2011-1
23_1236,004249-8,2010-1
23_1236,004249-8,2009-1
23_1236,004249-8,2008-1
23_1236,004249-8,2007-1
23_1236,004249-8,2006-1
23_1236,004249-8,2005-1
23_1237,004248-0,2011-1
23_1237,004248-0,2010-1
23_1237,004248-0,2009-1
23_1237,004248-0,2008-1
23_1237,004248-0,2007-1
23_1237,004248-0,2006-1
23_1237,004248-0,2005-1
23_3818,004326-5,2009-1
23_3818,004326-5,2008-1
23_3818,004326-5,2007-1
23_3818,004326-5,2006-1
23_3819,004327-3,2009-1
23_3819,004327-3,2008-1
23_3819,004327-3,2007-1
23_3819,004327-3,2006-1
23_3820,004324-9,2011-1
23_3820,004324-9,2010-1
23_3820,004324-9,2009-1
23_3820,004324-9,2008-1
23_3820,004324-9,2007-1
23_3820,004324-9,2006-1
23_3821,004323-0,2011-1
23_3821,004323-0,2010-1
23_3821,004323-0,2009-1
23_3821,004323-0,2008-1
23_3821,004323-0,2007-1
23_3821,004323-0,2006-1
23_3822,004325-7,2009-1
23_3822,004325-7,2008-1
23_3822,004325-7,2007-1
23_3822,004325-7,2006-1
23_3968,004328-1,2011-1
23_3968,004328-1,2010-1
23_3968,004328-1,2009-1
23_3968,004328-1,2008-1
23_3968,004328-1,2007-1
23_3969,004329-0,2011-1
23_3969,004329-0,2010-1
