ano_modelo,name,code_marca,code_modelos
2015-3,2015 Diesel,39,6446
2014-3,2014 Diesel,39,6446
2013-3,2013 Diesel,39,6446
2015-3,2015 Diesel,39,6447
2014-3,2014 Diesel,39,6447
2013-3,2013 Diesel,39,6447
2009-1,2009 Gasolina,39,4832
2013-1,2013 Gasolina,39,5134
2012-1,2012 Gasolina,39,5134
2011-1,2011 Gasolina,39,5134
2010-1,2010 Gasolina,39,5134
2013-1,2013 Gasolina,39,6360
32000-1,32000 Gasolina,39,10010
2023-1,2023 Gasolina,39,10010
2022-1,2022 Gasolina,39,10010
2021-1,2021 Gasolina,39,10010
2019-3,2019 Diesel,39,7594
2018-3,2018 Diesel,39,7594
2017-3,2017 Diesel,39,7594
2016-3,2016 Diesel,39,7594
2018-1,2018 Gasolina,39,7896
2017-1,2017 Gasolina,39,7896
2016-1,2016 Gasolina,39,7896
2018-1,2018 Gasolina,39,8130
2017-1,2017 Gasolina,39,8130
2016-1,2016 Gasolina,39,8130
2021-1,2021 Gasolina,39,10011
2020-1,2020 Gasolina,39,10011
2021-1,2021 Gasolina,39,9332
2020-1,2020 Gasolina,39,9332
2019-1,2019 Gasolina,39,9332
2016-1,2016 Gasolina,39,7769
2021-1,2021 Gasolina,39,9740
2021-1,2021 Gasolina,39,9333
2020-1,2020 Gasolina,39,9333
2019-1,2019 Gasolina,39,9333
2018-1,2018 Gasolina,39,9333
2021-1,2021 Gasolina,39,8104
2020-1,2020 Gasolina,39,8104
2019-1,2019 Gasolina,39,8104
2018-1,2018 Gasolina,39,8104
2016-1,2016 Gasolina,39,7356
2015-1,2015 Gasolina,39,7356
1999-1,1999 Gasolina,39,1621
1998-1,1998 Gasolina,39,1621
2009-3,2009 Diesel,39,4686
2008-3,2008 Diesel,39,4686
2007-3,2007 Diesel,39,4686
2002-1,2002 Gasolina,39,1622
2001-1,2001 Gasolina,39,1622
2000-1,2000 Gasolina,39,1622
1999-1,1999 Gasolina,39,1622
1998-1,1998 Gasolina,39,1622
2015-3,2015 Diesel,39,5035
2014-3,2014 Diesel,39,5035
2013-3,2013 Diesel,39,5035
2012-3,2012 Diesel,39,5035
2011-3,2011 Diesel,39,5035
2010-3,2010 Diesel,39,5035
2010-1,2010 Gasolina,39,1623
2009-1,2009 Gasolina,39,1623
2008-1,2008 Gasolina,39,1623
2007-1,2007 Gasolina,39,1623
2006-1,2006 Gasolina,39,1623
2005-1,2005 Gasolina,39,1623
2004-1,2004 Gasolina,39,1623
2015-3,2015 Diesel,39,6591
2014-3,2014 Diesel,39,6591
2013-1,2013 Gasolina,39,6124
2012-1,2012 Gasolina,39,6124
2001-1,2001 Gasolina,39,1624
2000-1,2000 Gasolina,39,1624
1999-1,1999 Gasolina,39,1624
2011-1,2011 Gasolina,39,1625
2010-1,2010 Gasolina,39,1625
2009-1,2009 Gasolina,39,1625
2008-1,2008 Gasolina,39,1625
2007-1,2007 Gasolina,39,1625
2006-1,2006 Gasolina,39,1625
2005-1,2005 Gasolina,39,1625
2004-1,2004 Gasolina,39,1625
2003-1,2003 Gasolina,39,1625
2002-1,2002 Gasolina,39,1625
2005-1,2005 Gasolina,39,1626
2004-1,2004 Gasolina,39,1626
2003-1,2003 Gasolina,39,1626
2002-1,2002 Gasolina,39,1626
2001-1,2001 Gasolina,39,1626
2000-1,2000 Gasolina,39,1626
2015-1,2015 Gasolina,39,6239
2014-1,2014 Gasolina,39,6239
2013-1,2013 Gasolina,39,6239
2012-1,2012 Gasolina,39,6239
2011-1,2011 Gasolina,39,4318
2010-1,2010 Gasolina,39,4318
2009-1,2009 Gasolina,39,4318
2008-1,2008 Gasolina,39,4318
2007-1,2007 Gasolina,39,4318
2006-1,2006 Gasolina,39,4318
2001-1,2001 Gasolina,39,1627
2000-1,2000 Gasolina,39,1627
1999-1,1999 Gasolina,39,1627
1998-1,1998 Gasolina,39,1627
1997-1,1997 Gasolina,39,1627
1996-1,1996 Gasolina,39,1627
1995-1,1995 Gasolina,39,1627
1994-1,1994 Gasolina,39,1627
1993-1,1993 Gasolina,39,1627
2011-1,2011 Gasolina,39,10062
2010-1,2010 Gasolina,39,10062
1994-1,1994 Gasolina,39,1628
1993-1,1993 Gasolina,39,1628
2011-1,2011 Gasolina,39,1629
2010-1,2010 Gasolina,39,1629
2009-1,2009 Gasolina,39,1629
2008-1,2008 Gasolina,39,1629
2007-1,2007 Gasolina,39,1629
2006-1,2006 Gasolina,39,1629
2005-1,2005 Gasolina,39,1629
2004-1,2004 Gasolina,39,1629
2003-1,2003 Gasolina,39,1629
2002-1,2002 Gasolina,39,1629
2001-1,2001 Gasolina,39,1629
2000-1,2000 Gasolina,39,1629
1999-1,1999 Gasolina,39,1629
1998-1,1998 Gasolina,39,1629
1997-1,1997 Gasolina,39,1629
1996-1,1996 Gasolina,39,1629
1995-1,1995 Gasolina,39,1629
1994-1,1994 Gasolina,39,1629
1993-1,1993 Gasolina,39,1629
1995-1,1995 Gasolina,39,1630
1994-1,1994 Gasolina,39,1630
1993-1,1993 Gasolina,39,1630
1995-1,1995 Gasolina,39,1631
1994-1,1994 Gasolina,39,1631
1993-1,1993 Gasolina,39,1631
2017-1,2017 Gasolina,39,8060
2017-1,2017 Gasolina,39,6700
2016-1,2016 Gasolina,39,6700
2015-1,2015 Gasolina,39,6700
2014-1,2014 Gasolina,39,6700
2011-1,2011 Gasolina,39,1632
2010-1,2010 Gasolina,39,1632
2009-1,2009 Gasolina,39,1632
2008-1,2008 Gasolina,39,1632
2007-1,2007 Gasolina,39,1632
2006-1,2006 Gasolina,39,1632
2005-1,2005 Gasolina,39,1632
2004-1,2004 Gasolina,39,1632
2003-1,2003 Gasolina,39,1632
2002-1,2002 Gasolina,39,1632
2001-1,2001 Gasolina,39,1632
2000-1,2000 Gasolina,39,1632
1999-1,1999 Gasolina,39,1632
1998-1,1998 Gasolina,39,1632
1997-1,1997 Gasolina,39,1632
2005-1,2005 Gasolina,39,1633
2004-1,2004 Gasolina,39,1633
2003-1,2003 Gasolina,39,1633
2002-1,2002 Gasolina,39,1633
2001-1,2001 Gasolina,39,1633
2020-1,2020 Gasolina,39,8216
2019-1,2019 Gasolina,39,8216
2018-1,2018 Gasolina,39,8216
2012-1,2012 Gasolina,39,1634
2011-1,2011 Gasolina,39,1634
2010-1,2010 Gasolina,39,1634
2009-1,2009 Gasolina,39,1634
2008-1,2008 Gasolina,39,1634
2007-1,2007 Gasolina,39,1634
2006-1,2006 Gasolina,39,1634
2005-1,2005 Gasolina,39,1634
2004-1,2004 Gasolina,39,1634
2003-1,2003 Gasolina,39,1634
2002-1,2002 Gasolina,39,1634
2001-1,2001 Gasolina,39,1634
2000-1,2000 Gasolina,39,1634
1999-1,1999 Gasolina,39,1634
1998-1,1998 Gasolina,39,1634
1997-1,1997 Gasolina,39,1634
1995-1,1995 Gasolina,39,1634
1994-1,1994 Gasolina,39,1634
1993-1,1993 Gasolina,39,1634
1992-1,1992 Gasolina,39,1634
2001-1,2001 Gasolina,39,1635
2000-1,2000 Gasolina,39,1635
1999-1,1999 Gasolina,39,1635
1998-1,1998 Gasolina,39,1635
1997-1,1997 Gasolina,39,1635
1996-1,1996 Gasolina,39,1635
2013-1,2013 Gasolina,39,5747
2012-1,2012 Gasolina,39,5747
2011-1,2011 Gasolina,39,5747
2011-1,2011 Gasolina,39,4517
2010-1,2010 Gasolina,39,4517
2009-1,2009 Gasolina,39,4517
2008-1,2008 Gasolina,39,4517
2007-1,2007 Gasolina,39,4517
2017-1,2017 Gasolina,39,7804
2019-1,2019 Gasolina,39,8548
2017-1,2017 Gasolina,39,7229
2016-1,2016 Gasolina,39,7229
2015-1,2015 Gasolina,39,7229
2020-1,2020 Gasolina,39,4518
2019-1,2019 Gasolina,39,4518
2018-1,2018 Gasolina,39,4518
2017-1,2017 Gasolina,39,4518
2016-1,2016 Gasolina,39,4518
2015-1,2015 Gasolina,39,4518
2014-1,2014 Gasolina,39,4518
2013-1,2013 Gasolina,39,4518
2012-1,2012 Gasolina,39,4518
2011-1,2011 Gasolina,39,4518
2010-1,2010 Gasolina,39,4518
2009-1,2009 Gasolina,39,4518
2008-1,2008 Gasolina,39,4518
2011-1,2011 Gasolina,39,4261
2010-1,2010 Gasolina,39,4261
2009-1,2009 Gasolina,39,4261
2008-1,2008 Gasolina,39,4261
2007-1,2007 Gasolina,39,4261
2019-1,2019 Gasolina,39,8502
2019-1,2019 Gasolina,39,7770
2018-1,2018 Gasolina,39,7770
2017-1,2017 Gasolina,39,7770
2016-1,2016 Gasolina,39,7770
1993-1,1993 Gasolina,39,1636
1992-1,1992 Gasolina,39,1636
1991-1,1991 Gasolina,39,1636
1986-1,1986 Gasolina,39,1636
1995-1,1995 Gasolina,39,1637
1994-1,1994 Gasolina,39,1637
1993-1,1993 Gasolina,39,1637
1999-1,1999 Gasolina,39,1638
1998-1,1998 Gasolina,39,1638
1997-1,1997 Gasolina,39,1638
1996-1,1996 Gasolina,39,1638
1995-1,1995 Gasolina,39,1638
1994-1,1994 Gasolina,39,1638
1993-1,1993 Gasolina,39,1638
2014-1,2014 Gasolina,39,3899
2013-1,2013 Gasolina,39,3899
2007-1,2007 Gasolina,39,3899
2006-1,2006 Gasolina,39,3899
2011-1,2011 Gasolina,39,5281
2010-1,2010 Gasolina,39,5281
2017-1,2017 Gasolina,39,7197
2016-1,2016 Gasolina,39,7197
2015-1,2015 Gasolina,39,7197
2011-1,2011 Gasolina,39,1639
2010-1,2010 Gasolina,39,1639
2009-1,2009 Gasolina,39,1639
2008-1,2008 Gasolina,39,1639
2007-1,2007 Gasolina,39,1639
2006-1,2006 Gasolina,39,1639
2005-1,2005 Gasolina,39,1639
2004-1,2004 Gasolina,39,1639
2003-1,2003 Gasolina,39,1639
2002-1,2002 Gasolina,39,1639
2001-1,2001 Gasolina,39,1639
2000-1,2000 Gasolina,39,1639
1999-1,1999 Gasolina,39,1639
1998-1,1998 Gasolina,39,1639
1997-1,1997 Gasolina,39,1639
1996-1,1996 Gasolina,39,1639
1995-1,1995 Gasolina,39,1639
1994-1,1994 Gasolina,39,1639
2008-1,2008 Gasolina,39,1640
2007-1,2007 Gasolina,39,1640
2006-1,2006 Gasolina,39,1640
2005-1,2005 Gasolina,39,1640
2004-1,2004 Gasolina,39,1640
2003-1,2003 Gasolina,39,1640
2002-1,2002 Gasolina,39,1640
2000-1,2000 Gasolina,39,1641
1999-1,1999 Gasolina,39,1641
1998-1,1998 Gasolina,39,1641
1997-1,1997 Gasolina,39,1641
1996-1,1996 Gasolina,39,1641
1995-1,1995 Gasolina,39,1641
1994-1,1994 Gasolina,39,1641
1993-1,1993 Gasolina,39,1641
2017-1,2017 Gasolina,39,6359
2016-1,2016 Gasolina,39,6359
2015-1,2015 Gasolina,39,6359
2014-1,2014 Gasolina,39,6359
2013-1,2013 Gasolina,39,6359
2011-1,2011 Gasolina,39,4701
2010-1,2010 Gasolina,39,4701
2009-1,2009 Gasolina,39,4701
2011-1,2011 Gasolina,39,4702
2010-1,2010 Gasolina,39,4702
2009-1,2009 Gasolina,39,4702
2008-1,2008 Gasolina,39,4702
2020-1,2020 Gasolina,39,7705
2019-1,2019 Gasolina,39,7705
2018-1,2018 Gasolina,39,7705
2017-1,2017 Gasolina,39,7705
2018-1,2018 Gasolina,39,7719
2017-1,2017 Gasolina,39,7719
2012-1,2012 Gasolina,39,1642
2011-1,2011 Gasolina,39,1642
2010-1,2010 Gasolina,39,1642
2009-1,2009 Gasolina,39,1642
2008-1,2008 Gasolina,39,1642
2007-1,2007 Gasolina,39,1642
2006-1,2006 Gasolina,39,1642
2005-1,2005 Gasolina,39,1642
2004-1,2004 Gasolina,39,1643
2003-1,2003 Gasolina,39,1643
2002-1,2002 Gasolina,39,1643
2001-1,2001 Gasolina,39,1643
2000-1,2000 Gasolina,39,1643
1999-1,1999 Gasolina,39,1643
1998-1,1998 Gasolina,39,1643
1997-1,1997 Gasolina,39,1643
1996-1,1996 Gasolina,39,1643
2001-1,2001 Gasolina,39,1644
2000-1,2000 Gasolina,39,1644
1999-1,1999 Gasolina,39,1644
1998-1,1998 Gasolina,39,1644
1997-1,1997 Gasolina,39,1644
2015-1,2015 Gasolina,39,5935
2014-1,2014 Gasolina,39,5935
2013-1,2013 Gasolina,39,5935
2012-1,2012 Gasolina,39,5935
2016-1,2016 Gasolina,39,7398
2004-1,2004 Gasolina,39,1645
2003-1,2003 Gasolina,39,1645
2002-1,2002 Gasolina,39,1645
2001-1,2001 Gasolina,39,1645
2012-1,2012 Gasolina,39,1646
2011-1,2011 Gasolina,39,1646
2010-1,2010 Gasolina,39,1646
2009-1,2009 Gasolina,39,1646
2008-1,2008 Gasolina,39,1646
2007-1,2007 Gasolina,39,1646
2006-1,2006 Gasolina,39,1646
2005-1,2005 Gasolina,39,1646
2016-1,2016 Gasolina,39,1647
2015-1,2015 Gasolina,39,1647
2014-1,2014 Gasolina,39,1647
2013-1,2013 Gasolina,39,1647
2012-1,2012 Gasolina,39,1647
2011-1,2011 Gasolina,39,1647
2010-1,2010 Gasolina,39,1647
2009-1,2009 Gasolina,39,1647
2008-1,2008 Gasolina,39,1647
2007-1,2007 Gasolina,39,1647
2006-1,2006 Gasolina,39,1647
2005-1,2005 Gasolina,39,1647
2014-1,2014 Gasolina,39,6755
2013-1,2013 Gasolina,39,5641
2012-1,2012 Gasolina,39,5641
2011-1,2011 Gasolina,39,5641
2013-1,2013 Gasolina,39,5900
2012-1,2012 Gasolina,39,5900
32000-3,32000 Diesel,39,10684
2024-3,2024 Diesel,39,10684
2023-3,2023 Diesel,39,10684
32000-3,32000 Diesel,39,10685
2024-3,2024 Diesel,39,10685
2023-3,2023 Diesel,39,10685
32000-3,32000 Diesel,39,10686
2024-3,2024 Diesel,39,10686
2023-3,2023 Diesel,39,10686
2000-3,2000 Diesel,39,1648
1999-3,1999 Diesel,39,1648
1998-3,1998 Diesel,39,1648
1997-3,1997 Diesel,39,1648
2000-3,2000 Diesel,39,1649
1999-3,1999 Diesel,39,1649
1998-3,1998 Diesel,39,1649
1997-3,1997 Diesel,39,1649
1999-3,1999 Diesel,39,1650
1998-3,1998 Diesel,39,1650
1997-3,1997 Diesel,39,1650
1999-3,1999 Diesel,39,1651
1998-3,1998 Diesel,39,1651
1997-3,1997 Diesel,39,1651
1999-3,1999 Diesel,39,1652
1998-3,1998 Diesel,39,1652
1997-3,1997 Diesel,39,1652
1999-3,1999 Diesel,39,1653
1998-3,1998 Diesel,39,1653
1997-3,1997 Diesel,39,1653
1999-3,1999 Diesel,39,1654
1998-3,1998 Diesel,39,1654
1997-3,1997 Diesel,39,1654
2016-3,2016 Diesel,39,1655
2015-3,2015 Diesel,39,1655
2014-3,2014 Diesel,39,1655
2013-3,2013 Diesel,39,1655
2012-3,2012 Diesel,39,1655
2011-3,2011 Diesel,39,1655
2010-3,2010 Diesel,39,1655
2009-3,2009 Diesel,39,1655
2004-3,2004 Diesel,39,1655
2003-3,2003 Diesel,39,1655
2002-3,2002 Diesel,39,1655
2001-3,2001 Diesel,39,1655
2016-3,2016 Diesel,39,7125
2015-3,2015 Diesel,39,7125
2014-3,2014 Diesel,39,7125
2013-3,2013 Diesel,39,7125
2012-3,2012 Diesel,39,7125
2016-3,2016 Diesel,39,1656
2015-3,2015 Diesel,39,1656
2014-3,2014 Diesel,39,1656
2013-3,2013 Diesel,39,1656
2012-3,2012 Diesel,39,1656
2011-3,2011 Diesel,39,1656
2010-3,2010 Diesel,39,1656
2009-3,2009 Diesel,39,1656
2004-3,2004 Diesel,39,1656
2003-3,2003 Diesel,39,1656
2002-3,2002 Diesel,39,1656
2001-3,2001 Diesel,39,1656
2016-3,2016 Diesel,39,5642
2015-3,2015 Diesel,39,5642
2014-3,2014 Diesel,39,5642
2013-3,2013 Diesel,39,5642
2012-3,2012 Diesel,39,5642
2011-3,2011 Diesel,39,5642
2010-3,2010 Diesel,39,5642
2009-3,2009 Diesel,39,5642
2016-3,2016 Diesel,39,1657
2015-3,2015 Diesel,39,1657
2014-3,2014 Diesel,39,1657
2013-3,2013 Diesel,39,1657
2012-3,2012 Diesel,39,1657
2011-3,2011 Diesel,39,1657
2010-3,2010 Diesel,39,1657
2009-3,2009 Diesel,39,1657
2004-3,2004 Diesel,39,1657
2003-3,2003 Diesel,39,1657
2002-3,2002 Diesel,39,1657
2016-3,2016 Diesel,39,1658
2015-3,2015 Diesel,39,1658
2014-3,2014 Diesel,39,1658
2013-3,2013 Diesel,39,1658
2012-3,2012 Diesel,39,1658
2011-3,2011 Diesel,39,1658
2010-3,2010 Diesel,39,1658
2009-3,2009 Diesel,39,1658
2004-3,2004 Diesel,39,1658
2003-3,2003 Diesel,39,1658
2002-3,2002 Diesel,39,1658
2012-3,2012 Diesel,39,1659
2004-3,2004 Diesel,39,1659
2003-3,2003 Diesel,39,1659
2002-3,2002 Diesel,39,1659
2004-3,2004 Diesel,39,1660
2003-3,2003 Diesel,39,1660
2002-3,2002 Diesel,39,1660
2004-3,2004 Diesel,39,1661
2003-3,2003 Diesel,39,1661
2002-3,2002 Diesel,39,1661
2004-3,2004 Diesel,39,1662
2003-3,2003 Diesel,39,1662
2002-3,2002 Diesel,39,1662
2004-3,2004 Diesel,39,1663
2003-3,2003 Diesel,39,1663
2002-3,2002 Diesel,39,1663
2001-3,2001 Diesel,39,1663
2004-3,2004 Diesel,39,1664
2003-3,2003 Diesel,39,1664
2002-3,2002 Diesel,39,1664
2001-3,2001 Diesel,39,1664
2002-3,2002 Diesel,39,1665
2001-3,2001 Diesel,39,1665
2000-3,2000 Diesel,39,1665
2001-3,2001 Diesel,39,1666
2000-3,2000 Diesel,39,1666
2002-3,2002 Diesel,39,1667
2001-3,2001 Diesel,39,1667
2000-3,2000 Diesel,39,1667
2001-3,2001 Diesel,39,1668
2000-3,2000 Diesel,39,1668
2001-3,2001 Diesel,39,1669
2000-3,2000 Diesel,39,1669
2000-3,2000 Diesel,39,1670
2001-3,2001 Diesel,39,1671
2000-3,2000 Diesel,39,1671
2001-3,2001 Diesel,39,1672
2000-3,2000 Diesel,39,1672
2001-3,2001 Diesel,39,1673
2000-3,2000 Diesel,39,1673
2001-3,2001 Diesel,39,1674
2000-3,2000 Diesel,39,1674
2001-3,2001 Diesel,39,1675
2000-3,2000 Diesel,39,1675
2002-3,2002 Diesel,39,1676
2001-3,2001 Diesel,39,1676
2000-3,2000 Diesel,39,1676
2001-3,2001 Diesel,39,1677
2000-3,2000 Diesel,39,1677
2002-3,2002 Diesel,39,1678
2001-3,2001 Diesel,39,1678
2000-3,2000 Diesel,39,1678
2002-3,2002 Diesel,39,1679
2001-3,2001 Diesel,39,1679
2000-3,2000 Diesel,39,1679
2001-3,2001 Diesel,39,1680
2000-3,2000 Diesel,39,1680
1999-3,1999 Diesel,39,1680
2019-3,2019 Diesel,39,7706
2018-3,2018 Diesel,39,7706
2017-3,2017 Diesel,39,7706
2012-3,2012 Diesel,39,1681
2011-3,2011 Diesel,39,1681
2010-3,2010 Diesel,39,1681
2009-3,2009 Diesel,39,1681
2008-3,2008 Diesel,39,1681
2007-3,2007 Diesel,39,1681
2006-3,2006 Diesel,39,1681
2005-3,2005 Diesel,39,1681
2019-3,2019 Diesel,39,7707
2018-3,2018 Diesel,39,7707
2017-3,2017 Diesel,39,7707
2019-3,2019 Diesel,39,1682
2018-3,2018 Diesel,39,1682
2017-3,2017 Diesel,39,1682
2012-3,2012 Diesel,39,1682
2011-3,2011 Diesel,39,1682
2010-3,2010 Diesel,39,1682
2009-3,2009 Diesel,39,1682
2008-3,2008 Diesel,39,1682
2007-3,2007 Diesel,39,1682
2006-3,2006 Diesel,39,1682
2005-3,2005 Diesel,39,1682
2019-3,2019 Diesel,39,7708
2018-3,2018 Diesel,39,7708
2017-3,2017 Diesel,39,7708
2019-3,2019 Diesel,39,1683
2018-3,2018 Diesel,39,1683
2017-3,2017 Diesel,39,1683
2012-3,2012 Diesel,39,1683
2011-3,2011 Diesel,39,1683
2010-3,2010 Diesel,39,1683
2009-3,2009 Diesel,39,1683
2008-3,2008 Diesel,39,1683
2007-3,2007 Diesel,39,1683
2006-3,2006 Diesel,39,1683
2005-3,2005 Diesel,39,1683
2019-3,2019 Diesel,39,1684
2018-3,2018 Diesel,39,1684
2017-3,2017 Diesel,39,1684
2012-3,2012 Diesel,39,1684
2011-3,2011 Diesel,39,1684
2010-3,2010 Diesel,39,1684
2009-3,2009 Diesel,39,1684
2008-3,2008 Diesel,39,1684
2007-3,2007 Diesel,39,1684
2006-3,2006 Diesel,39,1684
2005-3,2005 Diesel,39,1684
2004-3,2004 Diesel,39,1684
2003-3,2003 Diesel,39,1684
2002-3,2002 Diesel,39,1684
2012-3,2012 Diesel,39,1685
2011-3,2011 Diesel,39,1685
2010-3,2010 Diesel,39,1685
2009-3,2009 Diesel,39,1685
2008-3,2008 Diesel,39,1685
2007-3,2007 Diesel,39,1685
2006-3,2006 Diesel,39,1685
2005-3,2005 Diesel,39,1685
2004-3,2004 Diesel,39,1685
2003-3,2003 Diesel,39,1685
2002-3,2002 Diesel,39,1685
2011-3,2011 Diesel,39,1686
2010-3,2010 Diesel,39,1686
2009-3,2009 Diesel,39,1686
2008-3,2008 Diesel,39,1686
2007-3,2007 Diesel,39,1686
2006-3,2006 Diesel,39,1686
2005-3,2005 Diesel,39,1686
2012-3,2012 Diesel,39,1687
2011-3,2011 Diesel,39,1687
2010-3,2010 Diesel,39,1687
2009-3,2009 Diesel,39,1687
2008-3,2008 Diesel,39,1687
2007-3,2007 Diesel,39,1687
2006-3,2006 Diesel,39,1687
2005-3,2005 Diesel,39,1687
2004-3,2004 Diesel,39,1687
2003-3,2003 Diesel,39,1687
2002-3,2002 Diesel,39,1687
2011-3,2011 Diesel,39,1688
2010-3,2010 Diesel,39,1688
2009-3,2009 Diesel,39,1688
2008-3,2008 Diesel,39,1688
2007-3,2007 Diesel,39,1688
2006-3,2006 Diesel,39,1688
2005-3,2005 Diesel,39,1688
2006-3,2006 Diesel,39,1689
2005-3,2005 Diesel,39,1689
2012-3,2012 Diesel,39,1690
2011-3,2011 Diesel,39,1690
2010-3,2010 Diesel,39,1690
2009-3,2009 Diesel,39,1690
2008-3,2008 Diesel,39,1690
2007-3,2007 Diesel,39,1690
2006-3,2006 Diesel,39,1690
2005-3,2005 Diesel,39,1690
2012-3,2012 Diesel,39,1691
2011-3,2011 Diesel,39,1691
2010-3,2010 Diesel,39,1691
2009-3,2009 Diesel,39,1691
2008-3,2008 Diesel,39,1691
2007-3,2007 Diesel,39,1691
2006-3,2006 Diesel,39,1691
2005-3,2005 Diesel,39,1691
2022-3,2022 Diesel,39,8964
2021-3,2021 Diesel,39,8964
2020-3,2020 Diesel,39,8964
2022-3,2022 Diesel,39,8965
2021-3,2021 Diesel,39,8965
2020-3,2020 Diesel,39,8965
2023-3,2023 Diesel,39,8910
2022-3,2022 Diesel,39,8910
2021-3,2021 Diesel,39,8910
2020-3,2020 Diesel,39,8910
2023-3,2023 Diesel,39,8911
2022-3,2022 Diesel,39,8911
2021-3,2021 Diesel,39,8911
2020-3,2020 Diesel,39,8911
2023-3,2023 Diesel,39,8912
2022-3,2022 Diesel,39,8912
2021-3,2021 Diesel,39,8912
2020-3,2020 Diesel,39,8912
2023-3,2023 Diesel,39,8913
2022-3,2022 Diesel,39,8913
2021-3,2021 Diesel,39,8913
2020-3,2020 Diesel,39,8913
2023-3,2023 Diesel,39,9873
2023-3,2023 Diesel,39,9874
32000-3,32000 Diesel,39,10573
2024-3,2024 Diesel,39,10573
2023-3,2023 Diesel,39,10573
32000-3,32000 Diesel,39,10574
2024-3,2024 Diesel,39,10574
2023-3,2023 Diesel,39,10574
32000-3,32000 Diesel,39,10575
2024-3,2024 Diesel,39,10575
2023-3,2023 Diesel,39,10575
32000-3,32000 Diesel,39,10576
2024-3,2024 Diesel,39,10576
2023-3,2023 Diesel,39,10576
32000-3,32000 Diesel,39,10577
2024-3,2024 Diesel,39,10577
2023-3,2023 Diesel,39,10577
32000-3,32000 Diesel,39,10578
2024-3,2024 Diesel,39,10578
2023-3,2023 Diesel,39,10578
2002-3,2002 Diesel,39,1692
2001-3,2001 Diesel,39,1692
2000-3,2000 Diesel,39,1692
2012-3,2012 Diesel,39,1693
2011-3,2011 Diesel,39,1693
2010-3,2010 Diesel,39,1693
2009-3,2009 Diesel,39,1693
2008-3,2008 Diesel,39,1693
2007-3,2007 Diesel,39,1693
2006-3,2006 Diesel,39,1693
2005-3,2005 Diesel,39,1693
2004-3,2004 Diesel,39,1693
2003-3,2003 Diesel,39,1693
2012-3,2012 Diesel,39,4534
2011-3,2011 Diesel,39,4534
2010-3,2010 Diesel,39,4534
2009-3,2009 Diesel,39,4534
2008-3,2008 Diesel,39,4534
2012-3,2012 Diesel,39,1694
2011-3,2011 Diesel,39,1694
2010-3,2010 Diesel,39,1694
2009-3,2009 Diesel,39,1694
2008-3,2008 Diesel,39,1694
2007-3,2007 Diesel,39,1694
2006-3,2006 Diesel,39,1694
2005-3,2005 Diesel,39,1694
2004-3,2004 Diesel,39,1694
2003-3,2003 Diesel,39,1694
2002-3,2002 Diesel,39,1694
2001-3,2001 Diesel,39,1694
2019-3,2019 Diesel,39,6179
2018-3,2018 Diesel,39,6179
2017-3,2017 Diesel,39,6179
2016-3,2016 Diesel,39,6179
2015-3,2015 Diesel,39,6179
2014-3,2014 Diesel,39,6179
2013-3,2013 Diesel,39,6179
2012-3,2012 Diesel,39,6179
2019-3,2019 Diesel,39,6180
2018-3,2018 Diesel,39,6180
2017-3,2017 Diesel,39,6180
2016-3,2016 Diesel,39,6180
2015-3,2015 Diesel,39,6180
2014-3,2014 Diesel,39,6180
2013-3,2013 Diesel,39,6180
2012-3,2012 Diesel,39,6180
2019-3,2019 Diesel,39,6181
2018-3,2018 Diesel,39,6181
2017-3,2017 Diesel,39,6181
2016-3,2016 Diesel,39,6181
2015-3,2015 Diesel,39,6181
2014-3,2014 Diesel,39,6181
2013-3,2013 Diesel,39,6181
2012-3,2012 Diesel,39,6181
2019-3,2019 Diesel,39,6126
2018-3,2018 Diesel,39,6126
2017-3,2017 Diesel,39,6126
2016-3,2016 Diesel,39,6126
2015-3,2015 Diesel,39,6126
2014-3,2014 Diesel,39,6126
2013-3,2013 Diesel,39,6126
2012-3,2012 Diesel,39,6126
2019-3,2019 Diesel,39,6128
2018-3,2018 Diesel,39,6128
2017-3,2017 Diesel,39,6128
2016-3,2016 Diesel,39,6128
2015-3,2015 Diesel,39,6128
2014-3,2014 Diesel,39,6128
2013-3,2013 Diesel,39,6128
2012-3,2012 Diesel,39,6128
2019-3,2019 Diesel,39,6182
2018-3,2018 Diesel,39,6182
2017-3,2017 Diesel,39,6182
2016-3,2016 Diesel,39,6182
2015-3,2015 Diesel,39,6182
2014-3,2014 Diesel,39,6182
2013-3,2013 Diesel,39,6182
2012-3,2012 Diesel,39,6182
2019-3,2019 Diesel,39,6183
2018-3,2018 Diesel,39,6183
2017-3,2017 Diesel,39,6183
2016-3,2016 Diesel,39,6183
2015-3,2015 Diesel,39,6183
2014-3,2014 Diesel,39,6183
2013-3,2013 Diesel,39,6183
2012-3,2012 Diesel,39,6183
2019-3,2019 Diesel,39,6184
2018-3,2018 Diesel,39,6184
2017-3,2017 Diesel,39,6184
2016-3,2016 Diesel,39,6184
2015-3,2015 Diesel,39,6184
2014-3,2014 Diesel,39,6184
2013-3,2013 Diesel,39,6184
2012-3,2012 Diesel,39,6184
2019-3,2019 Diesel,39,6185
2018-3,2018 Diesel,39,6185
2017-3,2017 Diesel,39,6185
2016-3,2016 Diesel,39,6185
2015-3,2015 Diesel,39,6185
2014-3,2014 Diesel,39,6185
2013-3,2013 Diesel,39,6185
