code_modelo,name,code_marcas
7840,718 Cayman S 2.5 350cv,47
10192,718 Cayman Style Edition 2.0 300cv,47
9446,718 Cayman T 2.0 300cv,47
10193,718 Spyder 4.0 420cv,47
7987,911 4 GTS Targa 3.0 24V (991),47
7597,911 Carrera 4 Cabriolet 3.0 (991),47
7598,911 Carrera 4 Coupe 3.0 (991),47
8349,911 Carrera 4 GTS Cabri. 3.0 24V (991),47
7986,911 Carrera 4 GTS Coupe 3.0 24V (991),47
7316,911 Carrera 4 GTS Coupe 3.8 24V (991),47
7458,911 Carrera 4 GTS Targa 3.8 24V (991),47
7599,911 Carrera 4S Cabriolet 3.0 (991/992),47
1954,911 Carrera 4S Cabriolet-4 3.6/3.8,47
7600,911 Carrera 4S Coupe 3.0 (991/992),47
1955,911 Carrera 4S Coupe-4 3.6/3.8,47
9448,911 Carrera Cabriolet 3.0 (991/992),47
1956,911 Carrera Cabriolet 3.4/ 3.6 Mec.,47
1957,911 Carrera Cabriolet 3.4/ 3.6 Tiptronic,47
1958,911 Carrera Cabriolet-4 3.4 Mec.,47
1959,911 Carrera Cabriolet-4 3.4 Tiptronic,47
1960,911 Carrera Coupe,47
7602,911 Carrera Coupe 3.0 (991/992),47
5584,911 Carrera Coupe Black Edi. 3.6/3.4 24V,47
5508,911 Carrera Coupe GTS 3.8 24V 408cv,47
1961,911 Carrera Coupe Tiptronic,47
1962,911 Carrera Coupe-4 3.4/ 3.6,47
1963,911 Carrera Coupe-4 3.4/ 3.6 Tiptronic,47
1964,911 Carrera Evo Cabriolet,47
1965,911 Carrera Evo Cabriolet-4,47
1966,911 Carrera Evo Coupe,47
1967,911 Carrera Evo Coupe-4,47
9754,911 Carrera GTS Cabriolet 3.0 (991),47
7317,911 Carrera GTS Cabriolet 3.8 24V (991),47
7988,911 Carrera GTS Coupe 3.0 (991),47
7318,911 Carrera GTS Coupe 3.8 24V (991),47
7043,911 Carrera S 50th Coupe 3.8 24V(991),47
7603,911 Carrera S Cabriolet 3.0 (991/992),47
1969,911 Carrera S Cabriolet 3.8 24V,47
6034,911 Carrera S Cabriolet 3.8 24V (991),47
7604,911 Carrera S Coupe 3.0 (991/992),47
1970,911 Carrera S Coupe 3.8 24V,47
6035,911 Carrera S Coupe 3.8 24V (991),47
10194,911 Carrera T 3.0 ,47
8421,911 GT2 RS 3.8 V6 700cv (991),47
9654,911 GT3 4.0 500cv/510cv (991),47
7633,911 GT3 RS,47
1968,911 GT3/ GT2 Street,47
9024,911 SPEEDSTER 4.0 510CV,47
1971,911 Targa 3.6,47
7605,911 Targa 4 3.0 370cv (991),47
9854,911 Targa 4 GTS 3.0 ,47
4299,911 Targa 4S,47
7606,911 Targa 4S 3.0 420cv (991),47
9449,911 Turbo Cabriolet 3.6/3.8 (991/992),47
9317,911 Turbo Coupe 3.6/3.8 (991/992),47
9450,911 Turbo S Cabriolet 3.6/3.8(991/992),47
1975,911 Turbo S Coupe 3.6/3.8 24V (991/992),47
1976,928 GTS 5.4 32V,47
1977,968 Cabriolet 3.0,47
1978,968 Coupe 3.0 16V,47
5039,Boxster  2.9 255cv,47
6190,Boxster 2.7 265cv,47
6968,Boxster GTS 3.4 330cv,47
1979,Boxster Mec.,47
1980,Boxster S,47
5040,Boxster S 3.4 310cv,47
6191,Boxster S 3.4 315/319cv,47
1981,Boxster S Tiptronic,47
5429,Boxster Spyder 3.4 320cv,47
7519,Boxster Spyder 3.8 375cv,47
1982,Boxster Tiptronic,47
9320,Cayenne 3.0 V6 340cv,47
9970,Cayenne 3.0 V6 462cv (Híbrido),47
9971,Cayenne Coupe  3.0 V6 462cv (Híbrido),47
9321,Cayenne Coupe 3.0 V6 340cv,47
9972,Cayenne Coupe Platinum Ed. 3.0 (Híbrido),47
9323,Cayenne Coupe Turbo 4.0 V8 550cv,47
9973,Cayenne Coupe Turbo S  4.0 (Híbrido),47
7206,Cayenne GTS 3.6 Bi-Turbo 440cv,47
4631,Cayenne GTS 4.8 405/420cv,47
9974,Cayenne Platinum Ed. 3.0 (Híbrido),47
8042,Cayenne Platinum Ed. 3.6,47
8461,Cayenne S 2.9 Bi-Turbo V6 440cv,47
9975,Cayenne S 3.0 V6 416cv (Híbrido),47
7232,Cayenne S 3.6 Bi-Turbo 420cv,47
1983,Cayenne S 4.5/4.8,47
8462,Cayenne Turbo 4.0 V8 550cv,47
1984,Cayenne Turbo 4.5/4.8,47
9610,Cayenne Turbo GT 4.0 V8,47
9976,Cayenne Turbo S  4.0 V8 680cv (Híbrido),47
4246,Cayenne Turbo S 4.5/4.8 32V,47
1985,Cayenne V6 3.2/3.6 24V,47
4247,Cayman 2.7/ 2.9,47
7207,Cayman GT4 3.8 385cv,47
6969,Cayman GTS 3.4 340cv,47
5490,Cayman R 3.4 330cv,47
3902,Cayman S 3.4,47
9765,Macan 2.0 Turbo,47
10025,Macan 3.6 Bi-Turbo 400cv,47
10026,Macan GTS 2.9 Bi-Turbo ,47
7671,Macan GTS 3.0 Bi-Turbo 360cv,47
10027,Macan Performance 3.6 Bi-TB V6,47
9743,Macan S 2.9/3.0 Bi-Turbo,47
10028,Macan T 2.0 Turbo,47
7911,Panamera 3.0 330cv,47
5430,Panamera 3.6 V6 300cv/310cv,47
10036,Panamera 4  2.9 462cv (Híbrido),47
8350,Panamera 4 3.0 330cv,47
10037,Panamera 4 Executive 2.9 462cv (Híbrido),47
8352,Panamera 4 Executive 3.0 330cv,47
10038,Panamera 4 Plat.Edt 2.9 462cv (Híbrido) ,47
10039,Panamera 4 Sport Tur. 2.9 462cv (Híb.),47
8290,Panamera 4 Sport Turismo 3.0 330cv,47
7888,Panamera 4S 2.9 440cv,47
10040,Panamera 4S 2.9 560cv (Híbrido),47
5078,Panamera 4S 4.8 400cv,47
7910,Panamera 4S Executive 2.9 440cv,47
8353,Panamera 4S Sport Turismo 2.9 440cv,47
7459,Panamera Edition 3.6 v6 310cv,47
6275,Panamera GT-S 4.8,47
6595,Panamera S 3.0 Bi-Turbo 420cv,47
5079,Panamera S 4.8 400cv,47
10041,Panamera TB S Sport Turis. 4.0 (Híbrido),47
7889,Panamera Turbo 4.0 550cv,47
5080,Panamera Turbo 4.8 500cv/520cv,47
8355,Panamera Turbo Executive 4.0 550cv,47
10042,Panamera Turbo S 4.0 680cv (Híbrido),47
5670,Panamera Turbo S 4.8,47
10043,Panamera Turbo S Execul. 4.0 (Híbrido),47
8246,Panamera Turbo Sport Turismo 4.0,47
9490,Taycan (Elétrico),47
9491,Taycan 4 Cross Turismo (Elétrico),47
9293,Taycan 4S (Elétrico),47
10228,Taycan 4S Cross Turismo (Elétrico),47
9837,Taycan GTS (Elétrico) ,47
9253,Taycan Turbo (Elétrico),47
9306,Taycan Turbo S (Elétrico),47
10650,1500 LIMITED 5.7 CD 4x4 Aut.,185
10651,1500 LIMITED NIGHT EDITION 5.7 4x4 Aut.,185
9287,1500 REBEL 5.7 HEMI CD V8 4x4 Aut.,185
9685,2500 LARAM. 6.7 Ed. ABQM TB CD 4X4 Die.,185
9215,2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.,185
9541,2500 LARAM. 6.7 RODEO ED. TB CD 4x4 Die.,185
6305,2500 LARAMIE  6.7 TDI  CD 4x4 Diesel,185
6306,2500 LARAMIE TROPIV. 6.7 4x4 Diesel,185
9958,3500 LARAM.6.7 NIGHT ED.TB CD 4X4 Die. ,185
9784,3500 LARAMIE 6.7 TB CD 4x4 Diesel,185
9890,3500 LIMITED LONGHORN 6.7 TB CD Diesel,185
10391,3500 YELLOWSTONE EDITION 6.7 TB CD Die.,185
10135,CLASSIC LARAMIE 5.7 CD V8 4X4 Aut.,185
10136,CLASSIC LARAMIE NIGHT ED. 5.7 4X4 Aut.,185
10736,RAMPAGE LAR. HURR. 4 2.0 TB CD 4X4  Aut.,185
10737,RAMPAGE LARAMIE 2.0 TB CD 4X4 Die. Aut.,185
10738,RAMPAGE R/T HURRIC. 4 2.0 TB CD 4X4 Aut.,185
10739,RAMPAGE REBEL 2.0 TB CD 4X4 Diesel Aut.,185
10740,RAMPAGE REBEL HURR.4 2.0 TB CD 4X4 Aut.,185
6596,LINK 1.3 16V 5p,186
6307,PICK-UP Q22B CS 1.0 2p,186
6648,PICK-UP Q22D CS 1.0 2p,186
6647,PICK-UP Q22E CD 1.0 4p,186
6469,VAN Q22 1.0 5p,186
1986,19 16S/ RT 16V,48
1987,19 RN,48
1988,19 RT 1.8/ 1.8i,48
1989,19 RT 1.8/ 1.8i Conv.,48
1990,21 GTX 2.0,48
1991,21 Nevada GTX 2.2,48
1992,21 Nevada TXE 2.2,48
1993,21 TXE/ TXi 2.2,48
9545,CAPTUR Iconic 1.3 TB 16V Flex 5p Aut.,48
9546,CAPTUR Intense 1.3 TB 16V Flex 5p Aut.,48
7990,CAPTUR Intense 1.6 16V Flex 5p Aut.,48
7890,CAPTUR Intense 2.0 16V Flex 5p Aut.,48
8869,CAPTUR Intense Bose 1.6 16V Flex 5p Aut.,48
8870,CAPTUR Intense Bose 2.0 16V Flex 5p Aut.,48
9587,CAPTUR Life 1.6 16V Flex 5p Aut.,48
9547,CAPTUR Zen 1.3 TB 16V Flex 5p Aut.,48
7991,CAPTUR Zen 1.6 16V Flex 5p Aut.,48
7891,CAPTUR Zen 1.6 16V Flex 5p Mec.,48
1997,Clio Auth. /AIR Hi-Flex 1.6 16V 5p,48
1994,Clio Authentique 1.0 8V 3p,48
1995,Clio Authentique 1.0/1.0 Hi-Power 16V 3p,48
3903,Clio Authentique Hi-Flex 1.0 16V 3p,48
3904,Clio Authentique Hi-Flex 1.0 16V 5p,48
1996,Clio Authentique Hi-Flex 1.6 16V 3p,48
4643,Clio Campus Hi-Flex 1.0 16V 3p,48
4644,Clio Campus Hi-Flex 1.0 16V 5p,48
1998,Clio Dynamique 1.0/ 1.0 Hi-Power 16V 3p,48
1999,Clio Dynamique 1.6 16V 110cv 3p,48
2000,Clio Dynamique Hi-Flex 1.6 16V 3p,48
2001,Clio Expression 1.0 8V 60cv 3p,48
2002,Clio Expression 1.0/1.0 Hi-Power 16V 3p,48
3905,Clio Expression Hi-Flex 1.0 16V 3p,48
3906,Clio Expression Hi-Flex 1.0 16V 5p,48
3993,Clio GetUp Hi-Flex 1.0 16V 3p,48
3994,Clio GetUp Hi-Flex 1.0 16V 5p,48
5312,Clio Hi-Flex 1.0 16V 3p,48
5313,Clio Hi-Flex 1.0 16V 5p,48
9658,Clio Hi-Flex/ Expres. Hi-Flex 1.6 16V 3p,48
2004,Clio Hi-Flex/ Expres. Hi-Flex 1.6 16V 5p,48
3907,Clio Privilège Hi-Flex 1.0 16V 5p,48
2005,Clio Privilège Hi-Flex 1.6 16V 5p,48
2006,Clio RL / Yahoo/ Authent. 1.0 8V 5p,48
2007,Clio RL 1.6 3p/5p,48
2008,Clio RL Alizé/ Authent. 1.6 16V 110cv 5p,48
2009,Clio RL/ JP/Auth.1.0/1.0 Hi-Power 16V 5p,48
2010,Clio RN 1.6 3p (importado),48
2011,Clio RN 1.6 5p,48
2013,Clio RN/ Expression 1.0 5p,48
2014,Clio RN/ Expression 1.6 16V 5p,48
2012,Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p,48
2015,Clio RT 1.6 5p,48
2016,Clio RT/ Privil. 1.0/1.0 Hi-Power 16V 5p,48
2017,Clio RT/ Privilège 1.6 16V 5p,48
2018,Clio Sed RT/ Privilège/ Botic 1.6 16V 4p,48
2019,Clio Sed. Alizé 1.6/ 1.6 Hi-Flex 16v 4p,48
3908,Clio Sed. Authentique Hi-Flex 1.0 16V 4p,48
2020,Clio Sed. Authentique Hi-Flex 1.6 16V 4p,48
3909,Clio Sed. Expression Hi-Flex 1.0 16V 4p,48
2021,Clio Sed. Hi-Flex/Exp.Hi-Flex 1.6 16V 4p,48
3910,Clio Sed. Privilège Hi-Flex 1.0 16V 4p,48
2022,Clio Sed. Privilège Hi-Flex 1.6 16V 4p,48
2023,Clio Sed.RL/Auth.1.0/1.0 Hi-Power 16V 4p,48
2024,Clio Sed.RN/Alizé/Botic./Exp.1.0 Hi-Pow.,48
2025,Clio Sed.RT/Privil.1.0/1.0 Hi-Pow.16V 4p,48
2026,Clio Sedan Authentique 1.6 16V 110cv 4p,48
3995,Clio Sedan Egeus Hi-Flex 1.0 16V 4p,48
3996,Clio Sedan Egeus Hi-Flex 1.6 16V 4p,48
2027,Clio Sedan RN/ Expression 1.6 16V 4p,48
2028,Clio SI 1.6 16V 4p,48
2029,Clio Tech Run 1.0 16v 70cv 5p,48
5671,DUSTER 1.6 Hi-Flex 16V Mec.,48
9592,DUSTER Authent. 1.6 Flex 16V Aut.,48
7403,DUSTER DAKAR 4x2 1.6 Hi-Flex 16V Mec.,48
7928,DUSTER DAKAR 4x2 2.0 Hi-Flex 16V Aut.,48
7434,DUSTER DAKAR 4x4 2.0 Hi-Flex 16V Mec.,48
7993,DUSTER Dynamique 1.6 Flex 16V Aut.,48
5672,DUSTER Dynamique 1.6 Flex 16V Mec.,48
5673,DUSTER Dynamique 2.0 Flex 16V Aut.,48
5674,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,48
5675,DUSTER Dynamique 4x4 2.0 Hi-Flex 16V Mec,48
7992,DUSTER Expression 1.6 Flex 16V Aut.,48
5676,DUSTER Expression 1.6 Hi-Flex 16V Mec.,48
8785,DUSTER GoPro 1.6 16V Flex Aut.,48
8786,DUSTER GoPro 4x4 2.0 Hi-Flex 16V Mec.,48
9738,DUSTER Iconic 1.3 TB 16V Flex Aut.,48
9061,DUSTER Iconic 1.6 16V Flex Aut.,48
9062,DUSTER Intense 1.6 16V Flex Aut.,48
10100,DUSTER Intense 1.6 16V Flex Mec.,48
7377,DUSTER OROCH Dyna. 1.6 Flex 16V Mec.,48
7672,DUSTER OROCH Dyna. 2.0 Flex 16V Aut.,48
7378,DUSTER OROCH Dyna. 2.0 Flex 16V Mec.,48
8580,DUSTER OROCH Express 1.6 Flex 16V Mec.,48
7379,DUSTER OROCH Expression 1.6 Flex 16V Mec,48
6970,DUSTER OUTDOOR 1.6 Hi-Flex 16V Mec.,48
6213,DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.,48
6214,DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.,48
6215,DUSTER TECHROAD 2.0 Hi-Flex 16V Mec.,48
6702,DUSTER TECHROAD 4X4 2.0 16V Mec.,48
9063,DUSTER Zen 1.6 16V Flex Aut.,48
9064,DUSTER Zen 1.6 16V Flex Mec.,48
2030,Express 1.6/ RL 1.6,48
7105,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,48
5509,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,48
5510,FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.,48
7673,FLUENCE Sedan Expres. 1.6 16V FLEX Mec.,48
6870,FLUENCE Sedan GT Line 2.0 Flex Aut.,48
6276,FLUENCE Sedan GT SPORT,48
5511,FLUENCE Sedan Privilège 2.0 16V FLEX Aut,48
2031,Kangoo Authentique 1.6 16V 95cv,48
4309,Kangoo Authentique Hi-Flex 1.6 16V,48
4098,Kangoo Expres.SPORTWAY 1.6/1.6 Hi-Flex,48
4310,Kangoo Express Hi-Flex 1.6 16V,48
2032,Kangoo Express RL/ Express 1.0 16V/8V,48
2033,Kangoo Express RL/ Express 1.6 16V/8V,48
4311,Kangoo Expression Hi-Flex 1.6 16V 5p,48
2034,Kangoo RL 1.0 8V,48
2035,Kangoo RL 1.6 8V,48
2036,Kangoo RL/ Yahoo 1.0 16V 70cv,48
2037,Kangoo RN 1.0 8V,48
2039,Kangoo RN/ Yahoo/ Expression 1.0 16V 5p,48
2038,Kangoo RN/Expression 1.6 16V/1.6 8V 5p,48
2040,Kangoo RT 1.0 16V 70cv 5p,48
2041,Kangoo RT 1.6 16V/ 8V 90cv 5p,48
9865,Kangoo Z.E. Maxi Furgão (Elétrico),48
8714,Kwid ConnecTV 1.0 Flex 12V Mec.,48
10022,KWID Intense (Elétrico) ,48
8021,KWID Intense 1.0 Flex 12V 5p Mec.,48
8022,KWID Life 1.0 Flex 12V 5p Mec.,48
8701,KWID OUTSIDER 1.0 Flex 12V 5p Mec.,48
8023,KWID Zen 1.0 Flex 12V 5p Mec.,48
2042,Laguna Grand Tour Privilège 3.0 V6 210cv,48
2043,Laguna Nevada RT/ RXE 2.0s 16V,48
2044,Laguna Privilège 3.0 V6 24V 210cv 5p,48
2045,Laguna RT 2.0,48
2046,Laguna RXE 2.0s 8V/16V,48
2047,Laguna V6,48
7808,LOGAN Authentique Flex 1.0 12V 4p,48
4387,LOGAN Authentique Hi-Flex 1.0 16V 4p,48
4480,LOGAN Authentique Hi-Flex 1.6 8V 4p,48
7268,LOGAN Authentique Plus Hi-F. 1.0 16V 4p,48
5648,LOGAN Avantage Hi-Flex 1.0 16V 4p,48
6971,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,48
7841,LOGAN Dynamique EasyR Flex 1.6 16V 4p,48
7842,LOGAN Dynamique Flex 1.6 16V 4p,48
6649,LOGAN Dynamique Hi-Flex 1.6 8V 4p,48
7106,LOGAN Exclusive EasyR Hi-Flex 1.6 8V 4p,48
7107,LOGAN Exclusive Hi-Flex 1.6 8V 4p,48
8024,LOGAN Expres. Avantage Flex 1.0 12v 4p,48
8025,LOGAN Expres. Avantage Flex 1.6 16V 4p,48
6972,LOGAN Expres. EasyR Hi-Flex 1.6 8V,48
7634,LOGAN Expres. P.Avant. Hi-Flex 1.6 8V 4p,48
4388,LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,48
7843,LOGAN Expression Easy R Flex 1.6 16V 4p,48
7809,LOGAN Expression Flex 1.0 12V 4p,48
7844,LOGAN Expression Flex 1.6 16V 4p,48
5629,LOGAN Expression Hi-Flex 1.6 16V 4p Aut,48
4481,LOGAN Expression Hi-Flex 1.6 8V 4p,48
8787,LOGAN Iconic Flex 1.6 16V 4p Aut.,48
8788,LOGAN Intense Flex 1.6 16V 4p Aut.,48
8789,LOGAN Life Flex 1.0 12V 4p Mec.,48
4389,LOGAN Privilège Hi-Flex 1.6 16V 4p,48
4482,LOGAN Privilège Hi-Flex 1.6 8V 4p,48
8790,LOGAN Zen Flex 1.0 12V 4p Mec.,48
8791,LOGAN Zen Flex 1.6 16V 4p Aut.,48
8792,LOGAN Zen Flex 1.6 16V 4p Mec.,48
6400,Master 2.3 dCi Chassi 16V Diesel,48
6449,Master 2.3 dCi Executive Longo 16L Dies,48
6401,Master 2.3 dCi Extra F.Vitre 16V Diesel,48
6402,Master 2.3 dCi Extra Furgão 16V Diesel,48
9866,Master 2.3 dCi Extra Pro 16V Diesel,48
6403,Master 2.3 dCi Furgão 16V Diesel,48
6404,Master 2.3 dCi Grand F.Vitre16V Diesel,48
6405,Master 2.3 dCi Grand Furgão16V Diesel,48
9867,Master 2.3 dCi Grand Pro 16V Diesel,48
9868,Master 2.3 dCi Pro 16V Diesel,48
6450,Master 2.3 dCi STD Longo 16L Diesel,48
6451,Master 2.3 dCi STD Médio 16L Diesel,48
6452,Master 2.3 dCi STD Médio Esco. 20L Dies.,48
6453,Master 2.3 dCi VIP Longo 16L Diesel,48
6406,Master 2.3 dCi Vitre Furgão 16V Diesel,48
2048,Master 2.5 dCi 16V 115cv 13L Diesel,48
2049,Master 2.5 dCi 16V 115cv 16L Diesel,48
2050,Master 2.5 dCi Chassi 16V 115cv Diesel,48
4833,Master 2.5 dCi Escolar 115cv 16/19L Dies,48
4834,Master 2.5 dCi Executivo 115cv 16L Dies,48
2052,Master 2.5 dCi Furg. Medio/LongoTA Dies.,48
2051,Master 2.5 dCi FurgãoTB Curto Diesel,48
5677,Master 2.5 dCi Vitré 115cv Curto Diesel,48
5678,Master 2.5 dCi Vitré 115cv Longa Diesel,48
2053,Master 2.8 DTI 114cv 16L Diesel,48
2054,Master 2.8 DTI Chassi 114cv Diesel,48
2055,Master 2.8 DTI Furgão 114cv Diesel curto,48
2056,Master 2.8 DTI Furgão Dies.Longo Alto,48
2057,Master 2.8 Furgão 85cv Diesel curto,48
4579,Megane Coupé Cabriolet Dynamique 2.0 Aut,48
4896,Megane G. Tour EXTREME 2.0 16V Aut.,48
4897,Megane G. Tour EXTREME 2.0 16V Mec.,48
4898,Megane G. Tour EXTREME Hi-Flex 1.6 Mec.,48
4203,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,48
4204,Megane Grand Tour Dynamique 2.0 16V Aut.,48
4205,Megane Grand Tour Dynamique 2.0 16V Mec.,48
4728,Megane Grand Tour Expres.Hi-Flex 1.6 16V,48
4677,Megane Grand Tour Privilège 2.0 16V Aut.,48
2058,Megane Hatch RN 1.6,48
2059,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,48
2060,Megane Hatch RXE 2.0,48
2061,Megane Hatch RXE/Egeus 1.6 16V,48
4624,Megane Sed. Expression 2.0 16V Aut.,48
4687,Megane Sed. Expression 2.0 16V Mec.,48
4899,Megane Sed. EXTREME 2.0 16V Aut.,48
4900,Megane Sed. EXTREME 2.0 16V Mec.,48
4901,Megane Sed. EXTREME HI-Flex 1.6 16V Mec.,48
4067,Megane Sedan Dynamique 2.0 16V Aut.,48
4068,Megane Sedan Dynamique 2.0 16V Mec.,48
3975,Megane Sedan Dynamique Hi-Flex 1.6 16V,48
3976,Megane Sedan Expression Hi-Flex 1.6 16V,48
2062,Megane Sedan Privilège 2.0 16V Aut,48
2063,Megane Sedan RT 2.0,48
2064,Megane Sedan RT/Alizé 1.6 16V,48
2065,Megane Sedan RXE/ Privilège 2.0 16V Mec,48
2066,Megane Sedan RXE/Egeus 2.0,48
9869,OROCH Intense 1.6 Flex 16V Mec.,48
10405,OROCH Outsider 1.3Tce Flex Aut.,48
9870,OROCH Pro 1.6 Flex 16V Mec.,48
2067,Safrane RXE,48
7289,SANDERO Auth. Plus Hi-Power 1.0 16V 5p,48
7810,SANDERO Authentique Flex 1.0 12V 5p,48
4504,SANDERO Authentique Hi-Flex 1.0 16V 5p,48
4505,SANDERO Authentique Hi-Flex 1.6 8V 5p,48
6892,SANDERO Authentique Hi-Power 1.0 16V 5p,48
6973,SANDERO Dyna. EasyR Hi-Flex 1.6 8V,48
7845,SANDERO Dynamique Easy R Flex 1.6 16V 5p,48
7846,SANDERO Dynamique Flex 1.6 16V 5p,48
6893,SANDERO Dynamique Hi-Power 1.6 8V 5p,48
6974,SANDERO Expres EasyR Hi-Flex 1.6 8V,48
7635,SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p,48
7847,SANDERO Expression EasyR Flex 1.6 16V 5p,48
7811,SANDERO Expression Flex 1.0 12V 5p,48
7848,SANDERO Expression Flex 1.6 16V 5p,48
4506,SANDERO Expression Hi-Flex 1.0 16V 5p,48
4507,SANDERO Expression Hi-Flex 1.6 8V 5p,48
6894,SANDERO Expression Hi-Power 1.0 16V 5p,48
6895,SANDERO Expression Hi-Power 1.6 8V 5p,48
9149,SANDERO GT Line Flex/RLI 1.6.16V 5p Aut.,48
5401,SANDERO GT line Hi-Flex 1.6 16V 4p,48
6192,SANDERO GT line Hi-Flex 1.6 8V 5p,48
7359,SANDERO GT line Hi-Power 1.6 8V 5p,48
9255,SANDERO GT line/RLIN Flex 1.0 12v 5p,48
9259,SANDERO GT line/RLIN Flex 1.6 16V 5p,48
8793,SANDERO Intense Flex 1.6 16V 5p Aut.,48
8794,SANDERO Life Flex 1.0 12V 5p Mec.,48
4666,SANDERO NOKIA Hi-Flex 1.6 16V 5p,48
4508,SANDERO Privilège Hi-Flex 1.6 16V 5p,48
5598,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,48
4509,SANDERO Privilège Hi-Flex 1.6 8V 5p,48
7959,SANDERO RS Racing Spirit Flex 2.0 16V 5p,48
9667,SANDERO S Edition Flex 1.0 12V 5p Mec.,48
7360,SANDERO SPORT RS 2.0 Flex 16V 5p,48
8247,SANDERO STEP. Easy R Dyn. Flex 1.6 16V,48
7044,SANDERO STEP. Easy R H-Power 1.6 8V,48
7520,SANDERO STEP. Easy R R.CURL H.P. 1.6 5p,48
7435,SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p,48
8248,SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p,48
7850,SANDERO STEPWAY Easy R Flex 1.6 16V 5p,48
8065,SANDERO STEPWAY EXP. Flex 1.6 16V 5p,48
7851,SANDERO STEPWAY Flex 1.6 16V 5p,48
5938,SANDERO STEPWAY Hi-F. R. CURL 1.6 16V 5p,48
4780,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,48
5737,SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,48
6193,SANDERO STEPWAY Hi-Power 1.6 8V 5p,48
6757,SANDERO STEPWAY Tweed HFlex 1.6 16V Aut,48
6758,SANDERO STEPWAY Tweed HFlex 1.6 8V 5p,48
6617,SANDERO TechRun Hi-Flex 1.0 16V 5p,48
7812,SANDERO vibe Flex 1.0 12V 5p,48
4988,SANDERO vibe Hi-Flex 1.6 8V 5p,48
8795,SANDERO Zen Flex 1.0 12V 5p Mec.,48
8796,SANDERO Zen Flex 1.6 16V 5p Aut.,48
8797,SANDERO Zen Flex 1.6 16V 5p Mec.,48
2068,Scénic Alizé/ Expression 1.6 16V Mec.,48
2069,Scénic Alizé/ Expression 2.0 16V 5p,48
2070,Scénic Expression 1.6 16V Aut.,48
4580,Scénic Grand Dynamique 2.0 16V 5p Aut.,48
2071,Scénic Hi-Flex/Express. Hi-Flex 1.6 16V,48
2072,Scénic Privilège Hi-Flex 1.6 16V,48
2073,Scénic Privillège 1.6 16V Aut.,48
2074,Scénic Privillège 2.0 Plus 16V 5p Aut,48
2075,Scénic RT 2.0,48
2076,Scénic RT 2.0 16V 5p Aut.,48
2077,Scénic RT 2.0 16V 5p Mec.,48
2078,Scénic RT/Auth/Auth/Kids Hi-Flex 1.6 16V,48
2079,Scénic RXE 2.0 8V,48
2080,Scénic RXE Egeus 2.0,48
2081,Scénic RXE/ Privilège 1.6 16V Mec.,48
2082,Scénic RXE/ Privilège 2.0 16V 5p Aut.,48
2083,Scénic RXE/ Privilège 2.0 16V 5p Mec.,48
3997,Scénic SPORTWAY Hi-Flex 1.6 16V 5p,48
8755,STEPWAY Iconic Flex 1.6 16V Aut.,48
8756,STEPWAY Intense Flex 1.6 16V  Aut.,48
10143,STEPWAY Zen Flex 1.0 12V Mec.,48
8757,STEPWAY Zen Flex 1.6 16V Mec.,48
5402,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,48
4868,SYMBOL Expression Hi-Flex 1.6 16V 4p,48
4926,SYMBOL Expression Hi-Flex 1.6 8V 4p,48
4869,SYMBOL Privilège Hi-Flex 1.6 16V 4p,48
2084,Trafic Furgão 2.0 98cv,48
2085,Trafic Furgão Chassi Curto 2.2,48
2086,Trafic Furgão Chassi Longo 2.2,48
2087,Trafic Van 2.2,48
2088,Twingo 1.0 8V,48
2089,Twingo 1.2,48
2090,Twingo Easy 1.2,48
2091,Twingo Initiale 1.0 16V 70cv,48
2092,Twingo Pack 1.0 16V 70cv,48
2093,Twingo Pack 1.0 8V,48
9497,ZOE Intense (Elétrico),48
8871,ZOE Life 92cv (Elétrico),48
8553,ZOE Ultimate 92cv (Elétrico),48
9498,ZOE Zen (Elétrico),48
9464,Cullinan 6.7 V12 Aut.,195
9643,Cullinan Black Badge 6.7 V12 Aut.,195
8108,Dawn 6.6 V12 Aut.,195
6597,Ghost 6.6 V12 Aut.,195
9659,Ghost 6.7 V12 Aut.,195
7208,Ghost ll 6.6 V12 Aut.,195
6930,Phantom 6.7 V12 Aut.,195
7209,Wraith 6.6 V12 Aut.,195
2094,Mini Cooper 1.3,49
2095,9000 CD 2.3 Turbo,50
